Van (datum);Van (tijdstip);Tot (datum);Tot (tijdstip);EAN-code;Meter;Metertype;Register;Volume;Eenheid;Validatiestatus;Omschrijving
5/02/2025;10:45:00;5/02/2025;11:00:00;1302;;Digitale meter;Afname Dag;0,099;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;10:45:00;5/02/2025;11:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:00:00;5/02/2025;11:15:00;1302;;Digitale meter;Afname Dag;0,094;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:00:00;5/02/2025;11:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:15:00;5/02/2025;11:30:00;1302;;Digitale meter;Afname Dag;0,087;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:15:00;5/02/2025;11:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:30:00;5/02/2025;11:45:00;1302;;Digitale meter;Afname Dag;0,091;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:30:00;5/02/2025;11:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:45:00;5/02/2025;12:00:00;1302;;Digitale meter;Afname Dag;0,136;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;11:45:00;5/02/2025;12:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:00:00;5/02/2025;12:15:00;1302;;Digitale meter;Afname Dag;0,1;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:00:00;5/02/2025;12:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:15:00;5/02/2025;12:30:00;1302;;Digitale meter;Afname Dag;0,11;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:15:00;5/02/2025;12:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:30:00;5/02/2025;12:45:00;1302;;Digitale meter;Afname Dag;0,119;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:30:00;5/02/2025;12:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:45:00;5/02/2025;13:00:00;1302;;Digitale meter;Afname Dag;0,229;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;12:45:00;5/02/2025;13:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:00:00;5/02/2025;13:15:00;1302;;Digitale meter;Afname Dag;0,135;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:00:00;5/02/2025;13:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:15:00;5/02/2025;13:30:00;1302;;Digitale meter;Afname Dag;0,16;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:15:00;5/02/2025;13:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:30:00;5/02/2025;13:45:00;1302;;Digitale meter;Afname Dag;0,104;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:30:00;5/02/2025;13:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:45:00;5/02/2025;14:00:00;1302;;Digitale meter;Afname Dag;0,067;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;13:45:00;5/02/2025;14:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:00:00;5/02/2025;14:15:00;1302;;Digitale meter;Afname Dag;0,054;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:00:00;5/02/2025;14:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:15:00;5/02/2025;14:30:00;1302;;Digitale meter;Afname Dag;0,072;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:15:00;5/02/2025;14:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:30:00;5/02/2025;14:45:00;1302;;Digitale meter;Afname Dag;0,047;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:30:00;5/02/2025;14:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:45:00;5/02/2025;15:00:00;1302;;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;14:45:00;5/02/2025;15:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:00:00;5/02/2025;15:15:00;1302;;Digitale meter;Afname Dag;0,062;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:00:00;5/02/2025;15:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:15:00;5/02/2025;15:30:00;1302;;Digitale meter;Afname Dag;0,042;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:15:00;5/02/2025;15:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:30:00;5/02/2025;15:45:00;1302;;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:30:00;5/02/2025;15:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:45:00;5/02/2025;16:00:00;1302;;Digitale meter;Afname Dag;0,052;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;15:45:00;5/02/2025;16:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:00:00;5/02/2025;16:15:00;1302;;Digitale meter;Afname Dag;0,051;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:00:00;5/02/2025;16:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:15:00;5/02/2025;16:30:00;1302;;Digitale meter;Afname Dag;0,04;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:15:00;5/02/2025;16:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:30:00;5/02/2025;16:45:00;1302;;Digitale meter;Afname Dag;0,044;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:30:00;5/02/2025;16:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:45:00;5/02/2025;17:00:00;1302;;Digitale meter;Afname Dag;0,057;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;16:45:00;5/02/2025;17:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:00:00;5/02/2025;17:15:00;1302;;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:00:00;5/02/2025;17:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:15:00;5/02/2025;17:30:00;1302;;Digitale meter;Afname Dag;0,04;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:15:00;5/02/2025;17:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:30:00;5/02/2025;17:45:00;1302;;Digitale meter;Afname Dag;0,062;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:30:00;5/02/2025;17:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:45:00;5/02/2025;18:00:00;1302;;Digitale meter;Afname Dag;0,04;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;17:45:00;5/02/2025;18:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:00:00;5/02/2025;18:15:00;1302;;Digitale meter;Afname Dag;0,04;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:00:00;5/02/2025;18:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:15:00;5/02/2025;18:30:00;1302;;Digitale meter;Afname Dag;0,049;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:15:00;5/02/2025;18:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:30:00;5/02/2025;18:45:00;1302;;Digitale meter;Afname Dag;0,051;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:30:00;5/02/2025;18:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:45:00;5/02/2025;19:00:00;1302;;Digitale meter;Afname Dag;0,04;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;18:45:00;5/02/2025;19:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:00:00;5/02/2025;19:15:00;1302;;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:00:00;5/02/2025;19:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:15:00;5/02/2025;19:30:00;1302;;Digitale meter;Afname Dag;0,06;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:15:00;5/02/2025;19:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:30:00;5/02/2025;19:45:00;1302;;Digitale meter;Afname Dag;0,041;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:30:00;5/02/2025;19:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:45:00;5/02/2025;20:00:00;1302;;Digitale meter;Afname Dag;0,039;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;19:45:00;5/02/2025;20:00:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;20:00:00;5/02/2025;20:15:00;1302;;Digitale meter;Afname Dag;0,052;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;20:00:00;5/02/2025;20:15:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;20:15:00;5/02/2025;20:30:00;1302;;Digitale meter;Afname Dag;0,049;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;20:15:00;5/02/2025;20:30:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;20:30:00;5/02/2025;20:45:00;1302;;Digitale meter;Afname Dag;0,04;kWh;Uitgelezen;Hoofdverblijf
5/02/2025;20:30:00;5/02/2025;20:45:00;1302;;Digitale meter;Injectie Dag;0;kWh;Uitgelezen;Hoofdverblijf
